order_id,user_id,order_date,total_amount,category,status,payment_method,shipping_country
ORD-00002174,USR-000906,2024-09-25,11.22,home,delivered,apple_pay,FR
ORD-00002175,USR-000054,2025-02-17,18.94,books,delivered,apple_pay,UK
ORD-00002176,USR-000977,2025-07-24,21.85,home,delivered,card,US
ORD-00002177,USR-000042,2024-12-16,16.07,home,cancelled,cod,DE
ORD-00002178,USR-000542,2026-02-20,40.36,books,returned,apple_pay,CA
ORD-00002179,USR-000370,2025-04-14,20.97,books,shipped,apple_pay,DE
ORD-00002180,USR-000436,2026-05-21,11.15,apparel,delivered,paypal,FR
ORD-00002181,USR-000041,2026-07-21,44.44,toys,delivered,card,FR
ORD-00002182,USR-000115,2025-06-27,43.4,electronics,cancelled,card,FR
ORD-00002183,USR-000692,2026-03-05,8.51,books,delivered,apple_pay,CA
ORD-00002184,USR-000112,2025-10-12,20.11,apparel,returned,apple_pay,US
ORD-00002185,USR-000648,2026-07-01,21.95,sports,returned,paypal,US
ORD-00002186,USR-000641,2025-10-19,3.89,toys,shipped,card,FR
ORD-00002187,USR-000470,2025-12-29,21.65,home,cancelled,cod,US
ORD-00002188,USR-000424,2024-11-16,28.49,home,returned,cod,UK
ORD-00002189,USR-000375,2025-05-26,59.13,books,shipped,apple_pay,UK
ORD-00002190,USR-000087,2026-03-10,78.11,electronics,delivered,card,CA
ORD-00002191,USR-000885,2025-02-23,22.71,toys,cancelled,cod,FR
ORD-00002192,USR-000837,2025-10-02,77.76,sports,cancelled,card,UK
ORD-00002193,USR-000938,2025-12-02,78.08,home,delivered,card,FR
ORD-00002194,USR-000677,2024-09-13,17.35,books,cancelled,cod,CA
ORD-00002195,USR-000904,2025-05-28,31.31,toys,returned,card,DE
ORD-00002196,USR-000770,2024-09-05,14.73,toys,returned,cod,UK
ORD-00002197,USR-000875,2026-07-30,78.19,sports,delivered,apple_pay,CA
ORD-00002198,USR-000281,2025-10-12,47.43,books,delivered,cod,US
ORD-00002199,USR-000434,2026-07-02,9.29,sports,cancelled,cod,DE
ORD-00002200,USR-000827,2024-12-12,22.46,sports,delivered,card,FR
ORD-00002201,USR-000124,2026-01-08,77.48,electronics,returned,apple_pay,CA
ORD-00002202,USR-000351,2025-11-18,31.9,electronics,delivered,cod,DE
ORD-00002203,USR-000886,2026-04-02,45.46,apparel,cancelled,cod,DE
ORD-00002204,USR-000327,2025-09-18,26.92,home,returned,paypal,FR
ORD-00002205,USR-000668,2026-05-09,23.26,home,returned,cod,DE
ORD-00002206,USR-000939,2025-07-20,38.05,apparel,cancelled,cod,DE
ORD-00002207,USR-000968,2025-08-01,19.69,books,cancelled,card,FR
ORD-00002208,USR-000709,2025-01-04,33.78,sports,cancelled,paypal,UK
ORD-00002209,USR-000399,2025-11-09,77.99,home,cancelled,apple_pay,DE
ORD-00002210,USR-000400,2026-05-01,31.92,home,cancelled,paypal,US
ORD-00002211,USR-000726,2025-01-16,50.89,books,cancelled,paypal,US
ORD-00002212,USR-000703,2024-12-21,21.87,toys,returned,paypal,FR
ORD-00002213,USR-000641,2024-10-26,73.84,sports,returned,apple_pay,FR
ORD-00002214,USR-000902,2026-07-03,26.36,toys,cancelled,paypal,DE
ORD-00002215,USR-000837,2025-09-17,21.07,sports,delivered,paypal,DE
ORD-00002216,USR-000446,2026-02-10,33.58,books,shipped,apple_pay,CA
ORD-00002217,USR-000709,2026-02-01,20.54,sports,returned,card,DE
ORD-00002218,USR-000364,2024-11-19,12.71,sports,cancelled,paypal,UK
ORD-00002219,USR-000503,2025-11-20,26.64,apparel,returned,paypal,DE
ORD-00002220,USR-000596,2026-04-29,6.21,toys,returned,paypal,UK
ORD-00002221,USR-000622,2025-08-27,21.22,sports,returned,card,DE
ORD-00002222,USR-000640,2025-06-24,24.89,sports,delivered,card,FR
ORD-00002223,USR-000065,2025-04-05,5.57,toys,cancelled,card,CA
ORD-00002224,USR-000214,2025-12-12,68.91,electronics,shipped,cod,FR
ORD-00002225,USR-000882,2026-06-17,71.66,home,cancelled,card,FR
ORD-00002226,USR-000004,2025-04-23,11.1,books,cancelled,card,US
ORD-00002227,USR-000661,2025-12-22,42.33,home,returned,apple_pay,US
ORD-00002228,USR-000254,2026-03-24,11.37,books,delivered,apple_pay,DE
ORD-00002229,USR-000937,2025-11-07,18.85,apparel,shipped,card,CA
ORD-00002230,USR-000847,2025-01-10,4.32,toys,delivered,apple_pay,FR
ORD-00002231,USR-000975,2025-03-15,19.23,sports,cancelled,paypal,CA
ORD-00002232,USR-000588,2026-05-27,52.29,electronics,shipped,cod,UK
ORD-00002233,USR-000902,2025-08-25,25.82,electronics,returned,cod,CA
ORD-00002234,USR-000314,2026-03-19,37.14,home,delivered,paypal,US
ORD-00002235,USR-000836,2024-08-09,18.27,toys,delivered,cod,FR
ORD-00002236,USR-000210,2025-11-04,46.04,home,delivered,apple_pay,UK
ORD-00002237,USR-000203,2025-07-01,11.73,books,shipped,apple_pay,UK
ORD-00002238,USR-000692,2025-12-15,48.09,toys,returned,paypal,DE
ORD-00002239,USR-000978,2025-07-07,27.94,toys,returned,paypal,FR
ORD-00002240,USR-000901,2025-12-07,38.98,home,delivered,paypal,FR
ORD-00002241,USR-000991,2026-05-06,22.38,sports,returned,apple_pay,DE
ORD-00002242,USR-000808,2024-12-05,43.43,apparel,delivered,apple_pay,US
ORD-00002243,USR-000454,2025-01-26,7.91,electronics,returned,cod,UK
ORD-00002244,USR-000188,2025-11-24,42.94,toys,cancelled,cod,CA
ORD-00002245,USR-000077,2026-02-26,30.25,apparel,cancelled,card,UK
ORD-00002246,USR-000080,2026-06-21,57.24,electronics,cancelled,paypal,CA
ORD-00002247,USR-000468,2025-11-26,20.78,apparel,cancelled,cod,CA
ORD-00002248,USR-000820,2025-05-18,20.57,books,shipped,apple_pay,CA
ORD-00002249,USR-000925,2025-06-04,25.06,sports,shipped,card,CA
ORD-00002250,USR-000489,2024-11-28,31.62,toys,returned,apple_pay,FR
ORD-00002251,USR-000196,2026-01-24,55.91,sports,shipped,cod,CA
ORD-00002252,USR-000242,2026-07-18,53.12,toys,delivered,card,US
ORD-00002253,USR-000101,2026-06-29,28.07,apparel,shipped,paypal,UK
ORD-00002254,USR-000016,2025-09-10,66.2,electronics,returned,apple_pay,UK
ORD-00002255,USR-000867,2025-10-01,36.7,sports,delivered,paypal,UK
ORD-00002256,USR-000876,2026-05-12,12.71,apparel,cancelled,cod,US
ORD-00002257,USR-000066,2025-09-28,96.78,apparel,delivered,apple_pay,UK
ORD-00002258,USR-000054,2025-09-06,11.8,electronics,delivered,card,FR
ORD-00002259,USR-000967,2026-05-14,28.85,electronics,returned,cod,FR
ORD-00002260,USR-000800,2025-01-24,76.92,sports,returned,cod,US
ORD-00002261,USR-000868,2026-03-20,45.44,electronics,cancelled,cod,UK
ORD-00002262,USR-000009,2025-06-16,39.95,home,returned,apple_pay,US
ORD-00002263,USR-000397,2026-02-03,28.44,toys,returned,card,DE
ORD-00002264,USR-000346,2025-07-05,34.5,sports,delivered,card,UK
ORD-00002265,USR-000576,2025-06-16,34.13,sports,delivered,apple_pay,FR
ORD-00002266,USR-000022,2025-11-06,84.94,toys,cancelled,apple_pay,DE
ORD-00002267,USR-000044,2025-05-16,27.49,toys,returned,apple_pay,US
ORD-00002268,USR-000269,2026-05-01,16.65,home,cancelled,paypal,FR
ORD-00002269,USR-000997,2024-11-09,44.25,toys,delivered,card,UK
ORD-00002270,USR-000869,2025-01-29,10.85,apparel,shipped,cod,FR
ORD-00002271,USR-000674,2024-08-16,15.72,electronics,returned,apple_pay,FR
ORD-00002272,USR-000971,2026-03-08,55.12,apparel,cancelled,paypal,US
ORD-00002273,USR-000456,2025-07-05,7.56,home,shipped,cod,UK
ORD-00002274,USR-000591,2025-05-03,22.18,electronics,returned,cod,DE
ORD-00002275,USR-000755,2025-02-11,40.54,apparel,returned,cod,US
ORD-00002276,USR-000083,2025-11-26,140.39,home,delivered,card,US
ORD-00002277,USR-000921,2025-02-25,21.83,home,shipped,apple_pay,UK
ORD-00002278,USR-000372,2026-01-08,23.15,toys,returned,cod,DE
ORD-00002279,USR-000819,2026-07-05,9.45,electronics,delivered,paypal,CA
ORD-00002280,USR-000567,2025-01-24,38.29,apparel,cancelled,paypal,US
ORD-00002281,USR-000974,2025-08-08,54.24,apparel,cancelled,paypal,DE
ORD-00002282,USR-000975,2024-09-14,13.33,sports,shipped,paypal,DE
ORD-00002283,USR-000977,2024-09-25,10.53,books,delivered,paypal,US
ORD-00002284,USR-000354,2025-03-28,43.95,home,returned,cod,FR
ORD-00002285,USR-000753,2024-11-25,25.85,toys,shipped,apple_pay,DE
ORD-00002286,USR-000817,2025-09-09,9.47,sports,delivered,card,FR
ORD-00002287,USR-000553,2024-11-11,10.35,toys,delivered,card,DE
ORD-00002288,USR-000896,2026-03-23,46.22,toys,returned,paypal,DE
ORD-00002289,USR-000064,2026-05-22,14.55,home,cancelled,card,UK
ORD-00002290,USR-000127,2025-07-16,6.75,apparel,returned,cod,CA
ORD-00002291,USR-000587,2024-08-16,13.73,home,returned,paypal,DE
ORD-00002292,USR-000877,2025-08-06,18.33,electronics,delivered,paypal,CA
ORD-00002293,USR-000335,2026-04-23,49.38,books,delivered,cod,FR
ORD-00002294,USR-000275,2026-06-11,8.75,sports,shipped,cod,US
ORD-00002295,USR-000837,2025-12-01,30.85,apparel,delivered,card,US
ORD-00002296,USR-000448,2026-01-20,18.39,books,cancelled,paypal,FR
ORD-00002297,USR-000237,2025-09-04,18.43,toys,cancelled,cod,US
ORD-00002298,USR-000726,2025-05-28,28.03,toys,returned,card,DE
ORD-00002299,USR-000283,2026-06-09,41.23,electronics,returned,apple_pay,FR
ORD-00002300,USR-000816,2024-12-13,129.67,apparel,cancelled,cod,US
ORD-00002301,USR-000130,2025-06-06,23.83,apparel,shipped,cod,DE
ORD-00002302,USR-000270,2024-09-27,7.27,home,returned,apple_pay,UK
ORD-00002303,USR-000494,2025-06-15,11.46,apparel,cancelled,paypal,DE
ORD-00002304,USR-000315,2024-09-06,13.5,apparel,returned,paypal,UK
ORD-00002305,USR-000323,2024-12-11,19.19,home,delivered,card,CA
ORD-00002306,USR-000338,2025-11-19,11.31,apparel,returned,cod,UK
ORD-00002307,USR-000014,2024-11-11,33.13,books,delivered,apple_pay,US
ORD-00002308,USR-000526,2026-06-13,37.72,apparel,delivered,cod,UK
ORD-00002309,USR-000648,2024-08-27,38.5,home,returned,paypal,CA
ORD-00002310,USR-000822,2024-12-10,45.55,toys,shipped,cod,FR
ORD-00002311,USR-000586,2026-07-13,76.33,sports,shipped,cod,FR
ORD-00002312,USR-000208,2025-12-17,31.65,electronics,delivered,cod,US
ORD-00002313,USR-000376,2025-03-11,20.53,apparel,returned,card,CA
ORD-00002314,USR-000309,2025-05-18,15.68,home,delivered,paypal,UK
ORD-00002315,USR-000549,2024-10-07,13.65,books,cancelled,paypal,DE
ORD-00002316,USR-000305,2025-12-30,13.28,toys,shipped,card,UK
ORD-00002317,USR-000923,2025-04-03,37.32,books,cancelled,apple_pay,DE
ORD-00002318,USR-000566,2025-07-19,40.26,books,cancelled,card,UK
ORD-00002319,USR-000391,2026-04-04,77.44,apparel,returned,cod,DE
ORD-00002320,USR-000800,2025-09-22,35.09,apparel,cancelled,paypal,CA
ORD-00002321,USR-000247,2025-05-25,82.94,books,shipped,card,FR
ORD-00002322,USR-000396,2026-08-03,35.82,home,delivered,card,UK
ORD-00002323,USR-000252,2026-04-20,50.77,sports,returned,cod,FR
ORD-00002324,USR-000311,2025-04-24,19.91,toys,shipped,cod,US
ORD-00002325,USR-000756,2025-08-06,13.53,toys,returned,cod,CA
ORD-00002326,USR-000424,2024-09-15,24.69,sports,shipped,card,FR
ORD-00002327,USR-000794,2026-06-01,54.5,electronics,shipped,card,FR
ORD-00002328,USR-000472,2025-09-10,14.98,toys,returned,apple_pay,US
ORD-00002329,USR-000537,2025-08-30,35.97,apparel,delivered,cod,CA
ORD-00002330,USR-000414,2024-12-30,11.87,toys,shipped,card,DE
ORD-00002331,USR-000558,2025-09-29,58.96,apparel,returned,cod,FR
ORD-00002332,USR-000698,2024-12-30,63.51,apparel,cancelled,paypal,UK
ORD-00002333,USR-000176,2026-07-17,26.38,home,delivered,cod,FR
ORD-00002334,USR-000795,2026-01-23,9.71,electronics,shipped,apple_pay,US
ORD-00002335,USR-000682,2025-02-17,45.8,books,returned,card,CA
ORD-00002336,USR-000127,2025-11-06,11.21,apparel,cancelled,apple_pay,UK
ORD-00002337,USR-000931,2026-01-10,26.25,books,delivered,apple_pay,FR
ORD-00002338,USR-000253,2024-12-22,13.03,home,returned,cod,CA
ORD-00002339,USR-000397,2025-05-24,36.24,sports,returned,apple_pay,US
ORD-00002340,USR-000328,2025-10-19,88.71,books,returned,apple_pay,CA
ORD-00002341,USR-000656,2025-07-06,7.85,books,delivered,paypal,DE
ORD-00002342,USR-000537,2026-02-19,75.74,electronics,returned,card,CA
ORD-00002343,USR-000429,2025-10-03,25.38,apparel,cancelled,apple_pay,DE
ORD-00002344,USR-000554,2025-05-02,32.53,toys,delivered,apple_pay,CA
ORD-00002345,USR-000997,2025-06-28,34.15,electronics,cancelled,cod,FR
ORD-00002346,USR-000617,2026-05-14,9.28,electronics,shipped,card,DE
ORD-00002347,USR-001000,2024-12-08,27.04,toys,delivered,apple_pay,FR
ORD-00002348,USR-000490,2025-01-08,21.61,books,cancelled,card,DE
ORD-00002349,USR-000534,2025-03-26,10.71,home,returned,cod,CA
ORD-00002350,USR-000120,2025-09-16,36.5,books,cancelled,cod,UK
ORD-00002351,USR-000647,2025-02-15,32.51,home,cancelled,cod,DE
ORD-00002352,USR-000466,2024-09-17,15.24,books,delivered,cod,CA
ORD-00002353,USR-000139,2025-12-19,66.65,books,cancelled,card,DE
ORD-00002354,USR-000683,2026-05-20,10.65,home,delivered,paypal,FR
ORD-00002355,USR-000168,2025-07-08,9.23,electronics,returned,paypal,CA
ORD-00002356,USR-000631,2026-01-18,14.15,books,returned,paypal,CA
ORD-00002357,USR-000367,2026-06-17,31.07,toys,returned,paypal,FR
ORD-00002358,USR-000423,2025-03-15,10.75,home,returned,apple_pay,FR
ORD-00002359,USR-000054,2024-11-28,27.22,sports,delivered,apple_pay,FR
ORD-00002360,USR-000165,2026-02-09,19.94,toys,cancelled,card,DE
ORD-00002361,USR-000033,2024-11-13,47.38,home,returned,card,FR
ORD-00002362,USR-000819,2025-02-19,21.96,apparel,delivered,card,US
ORD-00002363,USR-000612,2026-05-09,11.27,toys,cancelled,apple_pay,UK
ORD-00002364,USR-000966,2025-12-23,10.9,apparel,delivered,card,DE
ORD-00002365,USR-000907,2026-03-20,25.31,sports,shipped,cod,UK
ORD-00002366,USR-000883,2025-10-11,67.23,apparel,cancelled,paypal,CA
ORD-00002367,USR-000349,2025-06-05,38.12,books,returned,paypal,US
ORD-00002368,USR-000512,2026-01-14,36.97,apparel,returned,cod,UK
ORD-00002369,USR-000841,2026-04-01,42.46,apparel,delivered,cod,US
ORD-00002370,USR-000643,2026-05-29,27.56,apparel,delivered,cod,US
ORD-00002371,USR-000219,2024-10-27,32.19,toys,shipped,apple_pay,US
ORD-00002372,USR-000974,2025-10-23,11.23,sports,cancelled,paypal,UK
ORD-00002373,USR-000853,2026-06-23,27.95,toys,returned,apple_pay,CA
ORD-00002374,USR-000940,2026-01-02,18.85,home,delivered,apple_pay,CA
ORD-00002375,USR-000292,2025-06-03,24.48,home,delivered,card,DE
ORD-00002376,USR-000016,2024-09-08,12.7,books,cancelled,paypal,FR
ORD-00002377,USR-000551,2025-01-24,36.76,books,returned,apple_pay,FR
ORD-00002378,USR-000955,2026-01-12,33.28,toys,delivered,apple_pay,UK
ORD-00002379,USR-000168,2026-01-20,146.99,electronics,shipped,card,US
ORD-00002380,USR-000409,2024-09-10,49.43,electronics,delivered,paypal,CA
ORD-00002381,USR-000618,2026-06-14,67.91,home,cancelled,apple_pay,CA
ORD-00002382,USR-000234,2026-06-09,28.84,toys,returned,cod,DE
ORD-00002383,USR-000710,2025-09-27,31.19,toys,delivered,apple_pay,DE
ORD-00002384,USR-000966,2025-07-17,22.78,toys,returned,apple_pay,FR
ORD-00002385,USR-000493,2025-05-15,44.04,toys,cancelled,card,FR
ORD-00002386,USR-000815,2025-12-09,8.41,toys,delivered,card,US
ORD-00002387,USR-000611,2024-09-15,29.87,home,shipped,paypal,FR
ORD-00002388,USR-000584,2024-12-03,15.06,home,shipped,card,CA
ORD-00002389,USR-000515,2024-08-26,12.24,home,returned,card,CA
ORD-00002390,USR-000292,2026-06-11,25.04,home,cancelled,cod,FR
ORD-00002391,USR-000587,2025-12-24,27.87,books,cancelled,paypal,UK
ORD-00002392,USR-000695,2025-06-18,20.01,electronics,shipped,apple_pay,CA
ORD-00002393,USR-000942,2026-02-24,18.2,sports,delivered,card,DE
ORD-00002394,USR-000874,2025-01-13,29.87,toys,shipped,apple_pay,FR
ORD-00002395,USR-000665,2024-12-07,16.98,sports,cancelled,apple_pay,FR
ORD-00002396,USR-000022,2025-02-05,35.45,toys,delivered,paypal,FR
ORD-00002397,USR-000168,2025-03-29,10.5,toys,shipped,card,FR
ORD-00002398,USR-000081,2024-11-19,18.28,sports,shipped,cod,DE
ORD-00002399,USR-000054,2025-10-22,23.96,apparel,returned,card,FR
ORD-00002400,USR-000380,2024-10-21,20.56,sports,returned,paypal,UK
ORD-00002401,USR-000731,2026-08-03,54.29,electronics,shipped,cod,UK
ORD-00002402,USR-000464,2026-07-19,24.29,home,returned,card,DE
ORD-00002403,USR-000526,2025-11-29,49.34,toys,shipped,cod,FR
ORD-00002404,USR-000947,2025-05-28,25.55,home,shipped,paypal,FR
ORD-00002405,USR-000604,2025-11-13,59.75,electronics,returned,card,FR
ORD-00002406,USR-000308,2024-10-26,19.56,toys,shipped,apple_pay,DE
ORD-00002407,USR-000997,2026-01-31,45.04,books,shipped,cod,CA
ORD-00002408,USR-000761,2026-05-23,28.21,home,delivered,apple_pay,FR
ORD-00002409,USR-000741,2024-12-09,27.42,home,returned,cod,US
ORD-00002410,USR-000370,2025-02-12,46.8,electronics,shipped,card,DE
ORD-00002411,USR-000588,2026-03-25,48.69,toys,shipped,apple_pay,DE
ORD-00002412,USR-000338,2026-03-30,31.25,apparel,returned,cod,UK
ORD-00002413,USR-000646,2025-10-03,8.22,sports,cancelled,apple_pay,FR
ORD-00002414,USR-000687,2024-10-24,20.36,home,delivered,paypal,UK
ORD-00002415,USR-000233,2026-05-16,25.63,toys,returned,paypal,US
ORD-00002416,USR-000629,2025-09-28,35.14,electronics,returned,cod,FR
ORD-00002417,USR-000214,2025-05-29,10.06,toys,shipped,cod,UK
ORD-00002418,USR-000692,2025-02-14,47.88,electronics,shipped,cod,FR
ORD-00002419,USR-000693,2024-12-02,29.82,apparel,delivered,apple_pay,CA
ORD-00002420,USR-000685,2025-12-28,6.09,books,returned,paypal,US
ORD-00002421,USR-000456,2024-10-18,14.46,toys,delivered,apple_pay,UK
ORD-00002422,USR-000258,2026-02-26,31.59,apparel,returned,apple_pay,UK
ORD-00002423,USR-000993,2025-03-29,60.07,electronics,cancelled,paypal,FR
ORD-00002424,USR-000285,2026-01-13,43.79,toys,delivered,apple_pay,DE
ORD-00002425,USR-000875,2025-09-21,21.02,toys,returned,card,UK
ORD-00002426,USR-000691,2025-06-12,8.83,home,delivered,card,US
ORD-00002427,USR-000961,2026-04-19,8.43,sports,returned,paypal,US
ORD-00002428,USR-000489,2026-06-26,20.2,home,cancelled,cod,DE
ORD-00002429,USR-000975,2024-08-27,89.91,sports,returned,cod,US
ORD-00002430,USR-000992,2025-10-20,11.78,toys,cancelled,paypal,UK
ORD-00002431,USR-000002,2026-05-09,8.23,home,returned,cod,UK
ORD-00002432,USR-000473,2025-06-01,9.02,sports,cancelled,cod,CA
ORD-00002433,USR-000743,2025-08-16,7.29,sports,cancelled,card,US
ORD-00002434,USR-000346,2025-11-01,47.5,toys,shipped,paypal,CA
ORD-00002435,USR-000056,2025-07-26,29.7,sports,shipped,card,UK
ORD-00002436,USR-000720,2025-12-15,24.09,sports,delivered,cod,UK
ORD-00002437,USR-000226,2025-08-01,46.54,books,delivered,cod,FR
ORD-00002438,USR-000072,2024-09-20,64.42,electronics,shipped,card,FR
ORD-00002439,USR-000823,2026-01-23,30.02,apparel,returned,card,US
ORD-00002440,USR-000443,2026-01-20,20.02,apparel,shipped,cod,DE
ORD-00002441,USR-000060,2026-01-10,19.79,apparel,delivered,cod,FR
ORD-00002442,USR-000656,2024-10-19,54.76,books,returned,paypal,US
ORD-00002443,USR-000609,2025-12-27,27.84,sports,delivered,cod,US
ORD-00002444,USR-000563,2026-04-25,21.73,apparel,shipped,paypal,FR
ORD-00002445,USR-000884,2025-05-31,47.53,books,returned,apple_pay,DE
ORD-00002446,USR-000464,2025-03-14,60.99,books,shipped,apple_pay,CA
ORD-00002447,USR-000467,2026-03-24,18.08,books,returned,cod,CA
ORD-00002448,USR-000458,2025-08-15,7.14,apparel,delivered,cod,US
ORD-00002449,USR-000921,2026-07-01,16.25,home,cancelled,card,US
ORD-00002450,USR-000832,2026-06-26,38.96,sports,shipped,card,US
ORD-00002451,USR-000856,2025-10-04,16.88,toys,delivered,apple_pay,US
ORD-00002452,USR-000549,2025-03-08,10.18,home,returned,apple_pay,FR
ORD-00002453,USR-000658,2024-09-05,69.86,sports,delivered,cod,UK
ORD-00002454,USR-000058,2025-12-02,31.41,electronics,shipped,card,UK
ORD-00002455,USR-000929,2026-03-25,30.96,sports,delivered,paypal,US
ORD-00002456,USR-000904,2024-08-23,39.44,home,delivered,card,CA
ORD-00002457,USR-000391,2025-10-18,28.86,toys,cancelled,apple_pay,FR
ORD-00002458,USR-000269,2026-01-22,10.92,books,delivered,apple_pay,US
ORD-00002459,USR-000620,2025-09-11,55.45,electronics,returned,card,US
ORD-00002460,USR-000638,2025-09-15,51.82,apparel,delivered,cod,US
ORD-00002461,USR-000656,2024-11-10,7.45,apparel,cancelled,apple_pay,US
ORD-00002462,USR-000440,2026-03-07,56.28,toys,returned,card,US
ORD-00002463,USR-000489,2025-07-19,65.88,books,cancelled,paypal,US
ORD-00002464,USR-000420,2024-09-20,59.05,books,delivered,apple_pay,FR
ORD-00002465,USR-000762,2025-03-17,10.8,home,returned,cod,FR
ORD-00002466,USR-000999,2024-09-20,55.37,electronics,cancelled,card,US
ORD-00002467,USR-000237,2024-10-17,16.21,sports,shipped,paypal,UK
ORD-00002468,USR-000626,2024-10-23,18.67,apparel,cancelled,apple_pay,FR
ORD-00002469,USR-000955,2025-12-03,7.44,apparel,delivered,paypal,DE
ORD-00002470,USR-000238,2025-02-09,18.62,toys,returned,card,FR
ORD-00002471,USR-000336,2025-09-07,45.6,electronics,returned,paypal,CA
ORD-00002472,USR-000632,2025-10-31,33.05,home,cancelled,paypal,UK
ORD-00002473,USR-000263,2026-05-10,25.95,electronics,delivered,card,US
ORD-00002474,USR-000321,2025-05-16,32.1,sports,cancelled,card,UK
ORD-00002475,USR-000891,2025-09-01,40.94,home,shipped,paypal,CA
ORD-00002476,USR-000482,2025-08-28,17.55,electronics,returned,paypal,US
ORD-00002477,USR-000474,2025-08-19,18.92,home,shipped,paypal,CA
ORD-00002478,USR-000286,2025-09-05,8.52,apparel,shipped,apple_pay,DE
ORD-00002479,USR-000811,2024-08-26,28.82,sports,shipped,card,DE
ORD-00002480,USR-000203,2025-10-19,51.48,apparel,returned,apple_pay,UK
ORD-00002481,USR-000790,2024-11-19,15.83,home,shipped,apple_pay,US
ORD-00002482,USR-000488,2026-03-17,62.58,books,returned,paypal,UK
ORD-00002483,USR-000753,2026-03-12,17.67,electronics,shipped,cod,US
ORD-00002484,USR-000785,2025-07-27,17.28,toys,cancelled,cod,CA
ORD-00002485,USR-000390,2026-03-06,19.99,toys,shipped,cod,CA
ORD-00002486,USR-000774,2025-04-10,7.27,apparel,returned,cod,UK
ORD-00002487,USR-000870,2026-07-11,16.12,sports,delivered,paypal,UK
ORD-00002488,USR-000786,2025-09-07,23.52,sports,returned,paypal,DE
ORD-00002489,USR-000092,2025-08-08,13.94,books,returned,card,FR
ORD-00002490,USR-000032,2024-10-02,99.74,home,shipped,paypal,FR
ORD-00002491,USR-000958,2025-12-27,35.97,apparel,shipped,paypal,CA
ORD-00002492,USR-000675,2025-12-28,50.73,home,returned,apple_pay,CA
ORD-00002493,USR-000778,2025-11-06,56.74,sports,cancelled,apple_pay,UK
ORD-00002494,USR-000117,2025-01-10,13.33,sports,shipped,paypal,CA
ORD-00002495,USR-000013,2026-02-15,36.81,electronics,cancelled,cod,UK
ORD-00002496,USR-000693,2026-07-11,34.4,sports,delivered,paypal,FR
ORD-00002497,USR-000059,2026-08-01,21.27,sports,delivered,cod,FR
ORD-00002498,USR-000607,2025-10-04,38.39,books,cancelled,apple_pay,US
ORD-00002499,USR-000038,2025-11-19,26.39,electronics,shipped,card,DE
ORD-00002500,USR-000150,2024-09-16,79.65,toys,returned,card,UK
