transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,currency,status
TXN-00001812,CUST-000549,2025-05-17,8.78,healthcare,debit,GBP,pending
TXN-00001813,CUST-000735,2024-09-10,58.43,electronics,transfer,USD,pending
TXN-00001814,CUST-000634,2024-11-05,26.88,grocery,debit,USD,failed
TXN-00001815,CUST-000460,2025-10-31,36.09,electronics,credit,GBP,completed
TXN-00001816,CUST-000066,2025-10-08,43.26,utilities,credit,GBP,pending
TXN-00001817,CUST-000971,2024-10-28,41.92,entertainment,debit,EUR,completed
TXN-00001818,CUST-000678,2026-04-01,28.72,utilities,credit,EUR,completed
TXN-00001819,CUST-000584,2026-01-27,76.12,dining,debit,GBP,failed
TXN-00001820,CUST-000601,2024-11-10,55.84,electronics,transfer,USD,completed
TXN-00001821,CUST-000629,2026-04-29,11.92,travel,transfer,USD,completed
TXN-00001822,CUST-000616,2026-06-21,25.67,dining,transfer,GBP,failed
TXN-00001823,CUST-000397,2025-03-20,65.13,dining,debit,EUR,completed
TXN-00001824,CUST-000099,2025-07-17,24.17,dining,credit,EUR,completed
TXN-00001825,CUST-000189,2026-01-04,21.95,electronics,transfer,GBP,completed
TXN-00001826,CUST-000348,2024-12-08,30.78,electronics,debit,GBP,completed
TXN-00001827,CUST-000571,2024-12-29,12.61,travel,debit,GBP,completed
TXN-00001828,CUST-000005,2026-03-17,23.51,entertainment,transfer,GBP,pending
TXN-00001829,CUST-000880,2025-12-21,48.1,healthcare,debit,EUR,completed
TXN-00001830,CUST-000894,2025-09-04,44.59,electronics,transfer,USD,pending
TXN-00001831,CUST-000724,2024-11-16,34.96,dining,debit,GBP,completed
TXN-00001832,CUST-000958,2025-08-26,113.21,grocery,credit,EUR,completed
TXN-00001833,CUST-000358,2025-04-29,61.12,travel,debit,EUR,completed
TXN-00001834,CUST-000618,2024-11-01,9.75,electronics,credit,GBP,failed
TXN-00001835,CUST-000852,2026-07-15,25.12,grocery,transfer,GBP,completed
TXN-00001836,CUST-000347,2025-07-08,22.07,entertainment,credit,USD,pending
TXN-00001837,CUST-000043,2025-06-21,3.22,dining,transfer,GBP,failed
TXN-00001838,CUST-000102,2025-09-24,368.94,healthcare,transfer,GBP,failed
TXN-00001839,CUST-000535,2026-04-12,24.04,travel,credit,EUR,completed
TXN-00001840,CUST-000459,2026-05-17,55.23,utilities,credit,EUR,pending
TXN-00001841,CUST-000387,2024-09-12,9.61,healthcare,credit,EUR,pending
TXN-00001842,CUST-000806,2026-03-25,167.58,utilities,debit,GBP,completed
TXN-00001843,CUST-000193,2024-08-10,80.23,healthcare,transfer,GBP,failed
TXN-00001844,CUST-000178,2025-11-29,69.53,healthcare,debit,USD,pending
TXN-00001845,CUST-000395,2026-06-19,34.47,electronics,transfer,GBP,completed
TXN-00001846,CUST-000933,2026-04-20,16.09,travel,debit,GBP,pending
TXN-00001847,CUST-000075,2026-03-25,59.26,healthcare,transfer,GBP,completed
TXN-00001848,CUST-000047,2025-10-25,68.69,utilities,debit,EUR,completed
TXN-00001849,CUST-000927,2024-09-19,4.89,entertainment,credit,USD,pending
TXN-00001850,CUST-000847,2026-03-06,28.24,healthcare,debit,GBP,failed
TXN-00001851,CUST-000265,2025-11-04,82.12,healthcare,transfer,GBP,pending
TXN-00001852,CUST-000210,2026-04-25,86.58,grocery,credit,EUR,pending
TXN-00001853,CUST-000285,2026-01-31,59.16,entertainment,credit,EUR,failed
TXN-00001854,CUST-000011,2026-05-01,44.14,utilities,credit,USD,failed
TXN-00001855,CUST-000707,2026-04-11,11.6,grocery,debit,EUR,completed
TXN-00001856,CUST-000188,2024-12-23,35.19,utilities,credit,GBP,failed
TXN-00001857,CUST-000953,2026-07-07,48.15,electronics,credit,GBP,pending
TXN-00001858,CUST-000112,2025-07-06,59.86,travel,debit,GBP,pending
TXN-00001859,CUST-000206,2024-10-20,31.57,travel,debit,EUR,completed
TXN-00001860,CUST-000086,2024-11-10,212.99,travel,credit,GBP,pending
TXN-00001861,CUST-000449,2026-02-26,59.52,entertainment,debit,GBP,failed
TXN-00001862,CUST-000786,2026-03-17,45.73,grocery,debit,EUR,pending
TXN-00001863,CUST-000944,2025-11-16,14.47,utilities,debit,EUR,pending
TXN-00001864,CUST-000157,2025-09-30,114.47,travel,debit,GBP,completed
TXN-00001865,CUST-000344,2025-11-14,48.74,entertainment,credit,USD,completed
TXN-00001866,CUST-000617,2026-05-27,36.18,travel,transfer,EUR,completed
TXN-00001867,CUST-000115,2026-01-24,50.89,healthcare,debit,GBP,failed
TXN-00001868,CUST-000174,2025-05-14,52.11,grocery,debit,USD,failed
TXN-00001869,CUST-000240,2026-04-03,12.31,healthcare,debit,USD,failed
TXN-00001870,CUST-000037,2026-03-27,36.39,utilities,credit,GBP,failed
TXN-00001871,CUST-000396,2026-01-18,15.22,dining,transfer,USD,failed
TXN-00001872,CUST-000503,2025-06-08,41.93,utilities,credit,EUR,completed
TXN-00001873,CUST-000466,2024-12-19,35.81,travel,credit,GBP,failed
TXN-00001874,CUST-000179,2024-09-03,93.61,electronics,debit,EUR,failed
TXN-00001875,CUST-000022,2025-05-20,28.97,grocery,credit,EUR,failed
TXN-00001876,CUST-000901,2025-06-14,35.65,dining,debit,GBP,pending
TXN-00001877,CUST-000214,2025-01-13,94.41,dining,credit,GBP,pending
TXN-00001878,CUST-000455,2026-03-09,105.35,electronics,credit,GBP,pending
TXN-00001879,CUST-000137,2025-10-21,48.71,travel,transfer,USD,failed
TXN-00001880,CUST-000200,2026-07-29,61.1,dining,transfer,EUR,pending
TXN-00001881,CUST-000660,2025-04-22,21.4,dining,debit,GBP,failed
TXN-00001882,CUST-000464,2025-08-24,6.42,entertainment,transfer,EUR,completed
TXN-00001883,CUST-000205,2025-03-06,13.93,travel,transfer,EUR,failed
TXN-00001884,CUST-000443,2026-01-24,15.06,utilities,debit,EUR,failed
TXN-00001885,CUST-000684,2025-05-15,96.96,utilities,credit,GBP,completed
TXN-00001886,CUST-000155,2025-04-01,26.34,entertainment,transfer,USD,pending
TXN-00001887,CUST-000324,2025-12-13,62.81,healthcare,transfer,GBP,completed
TXN-00001888,CUST-000693,2024-10-13,70.7,grocery,credit,EUR,completed
TXN-00001889,CUST-000762,2025-02-26,18.01,entertainment,debit,EUR,failed
TXN-00001890,CUST-000932,2025-01-26,29.64,travel,credit,EUR,completed
TXN-00001891,CUST-000822,2025-11-21,77.97,travel,debit,EUR,completed
TXN-00001892,CUST-000546,2025-03-25,85.95,healthcare,transfer,GBP,pending
TXN-00001893,CUST-000717,2026-06-29,43.1,dining,debit,USD,completed
TXN-00001894,CUST-000902,2025-10-17,25.45,travel,debit,GBP,failed
TXN-00001895,CUST-000838,2025-08-28,23.62,healthcare,debit,EUR,completed
TXN-00001896,CUST-000994,2025-03-03,31.99,electronics,credit,USD,pending
TXN-00001897,CUST-000071,2025-12-12,10.19,utilities,credit,USD,completed
TXN-00001898,CUST-000958,2026-05-23,110.62,utilities,credit,EUR,failed
TXN-00001899,CUST-000812,2024-09-21,66.89,grocery,transfer,GBP,pending
TXN-00001900,CUST-000174,2026-05-16,25.85,healthcare,credit,GBP,completed
TXN-00001901,CUST-000502,2025-08-29,24.56,utilities,debit,GBP,pending
TXN-00001902,CUST-000270,2024-12-24,29.27,grocery,credit,GBP,failed
TXN-00001903,CUST-000470,2026-07-02,45.97,grocery,debit,GBP,completed
TXN-00001904,CUST-000753,2024-09-13,38.28,travel,credit,EUR,pending
TXN-00001905,CUST-000037,2025-02-28,47.81,dining,credit,EUR,failed
TXN-00001906,CUST-000875,2024-08-18,107.48,utilities,credit,USD,pending
TXN-00001907,CUST-000737,2026-07-06,22.08,electronics,credit,USD,pending
TXN-00001908,CUST-000941,2025-10-20,111.29,electronics,transfer,USD,completed
TXN-00001909,CUST-000831,2026-01-29,21.57,grocery,debit,GBP,completed
TXN-00001910,CUST-000798,2025-02-04,105.85,electronics,transfer,USD,completed
TXN-00001911,CUST-000597,2024-12-20,127.17,dining,transfer,EUR,failed
TXN-00001912,CUST-000109,2024-09-16,39.0,travel,debit,GBP,completed
TXN-00001913,CUST-000191,2025-10-09,14.16,healthcare,debit,EUR,completed
TXN-00001914,CUST-000726,2026-06-26,18.08,utilities,transfer,USD,pending
TXN-00001915,CUST-000190,2025-09-25,33.49,travel,credit,USD,failed
TXN-00001916,CUST-000590,2026-03-09,44.76,travel,credit,USD,completed
TXN-00001917,CUST-000405,2024-08-25,52.22,healthcare,credit,GBP,failed
TXN-00001918,CUST-000293,2025-02-17,19.76,electronics,transfer,USD,failed
TXN-00001919,CUST-000008,2024-08-10,8.27,grocery,debit,USD,pending
TXN-00001920,CUST-000353,2026-06-17,61.29,utilities,transfer,EUR,completed
TXN-00001921,CUST-000763,2025-01-02,47.06,entertainment,credit,GBP,failed
TXN-00001922,CUST-000621,2024-08-25,43.03,electronics,transfer,EUR,pending
TXN-00001923,CUST-000367,2025-11-04,62.79,dining,credit,EUR,pending
TXN-00001924,CUST-000560,2025-07-16,37.53,electronics,credit,EUR,pending
TXN-00001925,CUST-000333,2024-10-17,110.88,dining,credit,USD,completed
TXN-00001926,CUST-000756,2025-09-19,59.89,grocery,debit,EUR,pending
TXN-00001927,CUST-000892,2025-01-27,44.79,grocery,credit,GBP,completed
TXN-00001928,CUST-000155,2025-04-05,38.72,grocery,debit,EUR,pending
TXN-00001929,CUST-000154,2025-12-24,22.38,dining,credit,USD,pending
TXN-00001930,CUST-000850,2026-06-25,132.45,travel,debit,EUR,failed
TXN-00001931,CUST-000742,2024-11-10,33.05,entertainment,debit,EUR,failed
TXN-00001932,CUST-000062,2026-05-05,26.44,electronics,transfer,EUR,failed
TXN-00001933,CUST-000297,2025-07-21,11.91,dining,debit,EUR,pending
TXN-00001934,CUST-000014,2025-11-21,24.01,healthcare,credit,GBP,completed
TXN-00001935,CUST-000614,2025-07-31,16.31,utilities,credit,GBP,completed
TXN-00001936,CUST-000379,2025-04-24,39.26,grocery,credit,EUR,pending
TXN-00001937,CUST-000253,2025-02-12,18.32,travel,credit,GBP,pending
TXN-00001938,CUST-000806,2025-05-25,20.97,entertainment,credit,GBP,completed
TXN-00001939,CUST-000924,2025-06-23,15.57,utilities,transfer,USD,failed
TXN-00001940,CUST-000608,2025-06-28,74.01,travel,credit,GBP,pending
TXN-00001941,CUST-000912,2025-07-21,8.6,grocery,credit,USD,failed
TXN-00001942,CUST-000330,2025-01-19,10.71,healthcare,transfer,EUR,completed
TXN-00001943,CUST-000461,2025-03-30,27.44,entertainment,credit,GBP,completed
TXN-00001944,CUST-000373,2025-09-19,12.83,electronics,credit,GBP,pending
TXN-00001945,CUST-000576,2024-10-25,16.98,electronics,credit,EUR,failed
TXN-00001946,CUST-000905,2025-07-16,43.96,utilities,debit,GBP,failed
TXN-00001947,CUST-000124,2024-10-18,24.57,travel,transfer,GBP,pending
TXN-00001948,CUST-000255,2026-06-03,66.12,entertainment,debit,EUR,pending
TXN-00001949,CUST-000210,2025-05-31,79.5,grocery,credit,EUR,completed
TXN-00001950,CUST-000458,2024-10-24,48.84,healthcare,credit,EUR,completed
TXN-00001951,CUST-000960,2026-05-21,21.56,utilities,transfer,EUR,pending
TXN-00001952,CUST-000167,2025-02-04,39.46,grocery,debit,USD,pending
TXN-00001953,CUST-000566,2025-01-13,31.92,entertainment,transfer,EUR,failed
TXN-00001954,CUST-000027,2026-02-23,54.61,dining,debit,EUR,failed
TXN-00001955,CUST-000857,2026-02-03,90.32,electronics,transfer,GBP,completed
TXN-00001956,CUST-000905,2024-11-09,35.09,utilities,debit,EUR,completed
TXN-00001957,CUST-000950,2025-02-18,55.82,travel,debit,EUR,pending
TXN-00001958,CUST-000347,2025-07-12,13.8,grocery,credit,EUR,failed
TXN-00001959,CUST-000064,2024-09-14,36.4,dining,transfer,USD,failed
TXN-00001960,CUST-000843,2024-11-17,16.27,travel,debit,EUR,completed
TXN-00001961,CUST-000246,2024-09-27,55.67,grocery,debit,USD,completed
TXN-00001962,CUST-000978,2024-09-20,91.66,electronics,credit,GBP,failed
TXN-00001963,CUST-000406,2025-11-20,32.06,utilities,credit,GBP,completed
TXN-00001964,CUST-000042,2025-01-06,15.96,electronics,transfer,USD,failed
TXN-00001965,CUST-000903,2025-02-10,5.56,travel,credit,USD,completed
TXN-00001966,CUST-000550,2026-04-24,41.66,electronics,transfer,EUR,completed
TXN-00001967,CUST-000855,2025-11-16,11.66,electronics,debit,EUR,pending
TXN-00001968,CUST-000403,2025-09-28,15.94,grocery,credit,GBP,failed
TXN-00001969,CUST-000688,2025-06-23,34.03,travel,debit,USD,pending
TXN-00001970,CUST-000824,2025-07-19,6.16,utilities,transfer,EUR,failed
TXN-00001971,CUST-000691,2026-04-24,12.63,electronics,credit,EUR,completed
TXN-00001972,CUST-000664,2025-09-06,49.38,entertainment,credit,USD,failed
TXN-00001973,CUST-000025,2025-10-30,23.74,travel,credit,USD,pending
TXN-00001974,CUST-000970,2026-05-17,97.31,dining,credit,GBP,completed
TXN-00001975,CUST-000943,2025-08-11,32.27,electronics,transfer,USD,completed
TXN-00001976,CUST-000632,2026-05-21,13.81,utilities,debit,EUR,failed
TXN-00001977,CUST-000898,2026-03-24,25.99,utilities,debit,EUR,completed
TXN-00001978,CUST-000921,2025-07-19,18.04,dining,debit,USD,failed
TXN-00001979,CUST-000763,2025-01-12,20.02,utilities,debit,EUR,failed
TXN-00001980,CUST-000712,2026-05-16,36.89,utilities,transfer,EUR,completed
TXN-00001981,CUST-000749,2025-09-24,46.32,dining,transfer,EUR,completed
TXN-00001982,CUST-000039,2026-04-07,32.43,dining,debit,USD,failed
TXN-00001983,CUST-000919,2025-10-22,55.39,electronics,transfer,EUR,completed
TXN-00001984,CUST-000822,2025-10-23,12.53,entertainment,debit,USD,failed
TXN-00001985,CUST-000459,2024-09-08,7.91,entertainment,credit,GBP,failed
TXN-00001986,CUST-000501,2025-07-02,135.47,utilities,debit,EUR,pending
TXN-00001987,CUST-000091,2024-10-28,42.41,dining,transfer,USD,pending
TXN-00001988,CUST-000675,2025-10-20,35.96,utilities,credit,EUR,completed
TXN-00001989,CUST-000595,2024-11-24,25.71,electronics,credit,USD,failed
TXN-00001990,CUST-000770,2025-06-26,172.1,dining,credit,EUR,completed
TXN-00001991,CUST-000617,2025-10-20,22.36,electronics,transfer,EUR,pending
TXN-00001992,CUST-000772,2025-09-26,39.19,grocery,credit,GBP,failed
TXN-00001993,CUST-000149,2026-03-06,44.47,entertainment,transfer,USD,failed
TXN-00001994,CUST-000143,2025-03-26,69.28,entertainment,credit,USD,failed
TXN-00001995,CUST-000558,2025-12-09,43.4,travel,transfer,GBP,pending
TXN-00001996,CUST-000501,2024-10-10,81.65,dining,transfer,GBP,pending
TXN-00001997,CUST-000225,2025-03-06,50.53,utilities,debit,USD,failed
TXN-00001998,CUST-000660,2024-12-18,22.56,entertainment,debit,GBP,completed
TXN-00001999,CUST-000915,2026-03-08,74.68,grocery,credit,USD,completed
TXN-00002000,CUST-000712,2024-10-12,74.8,dining,credit,USD,failed
TXN-00002001,CUST-000654,2026-06-26,17.49,entertainment,transfer,USD,completed
TXN-00002002,CUST-000260,2024-12-22,30.76,electronics,transfer,EUR,completed
TXN-00002003,CUST-000715,2024-12-15,40.6,electronics,debit,EUR,pending
TXN-00002004,CUST-000635,2026-04-09,41.93,healthcare,transfer,USD,failed
TXN-00002005,CUST-000504,2026-01-06,122.65,electronics,debit,EUR,failed
TXN-00002006,CUST-000485,2026-04-26,74.02,healthcare,debit,EUR,failed
TXN-00002007,CUST-000602,2026-01-17,42.7,utilities,credit,USD,pending
TXN-00002008,CUST-000040,2025-04-02,15.51,grocery,debit,USD,failed
TXN-00002009,CUST-000851,2024-10-11,25.85,travel,transfer,EUR,completed
TXN-00002010,CUST-000331,2024-08-10,10.26,entertainment,credit,USD,failed
TXN-00002011,CUST-000421,2025-02-25,49.15,grocery,transfer,EUR,completed
TXN-00002012,CUST-000515,2025-02-07,18.12,healthcare,credit,GBP,failed
TXN-00002013,CUST-000742,2025-05-22,7.43,utilities,transfer,EUR,completed
TXN-00002014,CUST-000924,2026-05-10,21.06,grocery,credit,GBP,pending
TXN-00002015,CUST-000437,2025-05-21,17.57,entertainment,debit,USD,pending
TXN-00002016,CUST-000498,2025-03-08,18.88,utilities,transfer,USD,pending
TXN-00002017,CUST-000045,2025-01-08,23.35,entertainment,transfer,GBP,pending
TXN-00002018,CUST-000235,2024-12-03,153.21,grocery,debit,USD,completed
TXN-00002019,CUST-000136,2026-02-27,38.6,electronics,transfer,EUR,completed
TXN-00002020,CUST-000726,2026-03-21,37.07,utilities,transfer,USD,pending
TXN-00002021,CUST-000486,2025-06-09,10.64,utilities,credit,USD,completed
TXN-00002022,CUST-000090,2024-10-14,23.89,travel,debit,USD,completed
TXN-00002023,CUST-000166,2024-11-23,16.48,travel,credit,GBP,failed
TXN-00002024,CUST-000383,2025-12-25,38.51,entertainment,transfer,USD,failed
TXN-00002025,CUST-000424,2026-07-25,18.47,utilities,transfer,EUR,completed
TXN-00002026,CUST-000381,2026-01-07,6.75,healthcare,transfer,USD,pending
TXN-00002027,CUST-000902,2025-11-12,62.06,travel,credit,USD,completed
TXN-00002028,CUST-000680,2025-07-12,30.99,grocery,debit,EUR,failed
TXN-00002029,CUST-000649,2024-11-25,113.72,grocery,debit,GBP,completed
TXN-00002030,CUST-000879,2026-06-11,36.51,grocery,credit,GBP,completed
TXN-00002031,CUST-000580,2026-07-09,9.65,dining,transfer,EUR,completed
TXN-00002032,CUST-000848,2025-05-25,23.41,dining,debit,EUR,pending
TXN-00002033,CUST-000029,2025-08-08,7.08,electronics,credit,EUR,failed
TXN-00002034,CUST-000857,2025-03-29,8.77,entertainment,transfer,EUR,failed
TXN-00002035,CUST-000893,2025-07-11,50.2,healthcare,transfer,EUR,pending
TXN-00002036,CUST-000792,2024-09-11,7.71,dining,debit,GBP,completed
TXN-00002037,CUST-000722,2025-11-09,62.12,utilities,debit,EUR,pending
TXN-00002038,CUST-000403,2026-05-29,14.02,electronics,credit,GBP,failed
TXN-00002039,CUST-000335,2026-06-11,30.55,entertainment,transfer,GBP,failed
TXN-00002040,CUST-000574,2026-06-12,144.32,utilities,transfer,USD,pending
TXN-00002041,CUST-000346,2025-03-29,11.02,electronics,transfer,GBP,failed
TXN-00002042,CUST-000647,2025-07-26,39.17,electronics,debit,GBP,completed
TXN-00002043,CUST-000357,2024-09-18,16.46,electronics,credit,GBP,pending
TXN-00002044,CUST-000686,2026-06-08,84.99,entertainment,debit,GBP,pending
TXN-00002045,CUST-000195,2024-12-23,49.51,healthcare,transfer,EUR,completed
TXN-00002046,CUST-000818,2026-02-07,29.76,grocery,transfer,GBP,pending
TXN-00002047,CUST-000654,2025-01-14,13.96,utilities,credit,USD,failed
TXN-00002048,CUST-000830,2024-08-18,32.93,dining,transfer,EUR,failed
TXN-00002049,CUST-000471,2025-10-11,35.17,healthcare,debit,EUR,completed
TXN-00002050,CUST-000990,2026-05-27,22.71,dining,debit,USD,completed
TXN-00002051,CUST-000832,2025-12-07,38.81,healthcare,credit,USD,pending
TXN-00002052,CUST-000053,2025-01-09,32.59,dining,credit,EUR,completed
TXN-00002053,CUST-000144,2026-07-22,16.69,entertainment,debit,USD,completed
TXN-00002054,CUST-000285,2025-04-15,10.39,travel,debit,GBP,failed
TXN-00002055,CUST-000434,2026-01-24,36.32,electronics,transfer,GBP,pending
TXN-00002056,CUST-000292,2025-06-14,29.22,healthcare,transfer,GBP,pending
TXN-00002057,CUST-000951,2026-07-08,52.12,travel,debit,GBP,failed
TXN-00002058,CUST-000325,2026-06-20,51.15,entertainment,credit,USD,failed
TXN-00002059,CUST-000632,2026-05-16,42.67,electronics,credit,USD,completed
TXN-00002060,CUST-000253,2025-03-03,60.85,dining,transfer,USD,completed
TXN-00002061,CUST-000940,2025-05-05,21.54,travel,transfer,EUR,pending
TXN-00002062,CUST-000594,2025-06-06,30.08,entertainment,debit,EUR,failed
TXN-00002063,CUST-000455,2025-07-24,24.47,dining,transfer,EUR,completed
TXN-00002064,CUST-000555,2025-09-16,52.33,utilities,credit,EUR,failed
TXN-00002065,CUST-000351,2025-03-21,20.34,healthcare,credit,EUR,failed
TXN-00002066,CUST-000211,2025-07-12,18.39,healthcare,transfer,GBP,pending
TXN-00002067,CUST-000173,2024-08-28,54.52,electronics,credit,EUR,pending
TXN-00002068,CUST-000255,2025-03-07,8.56,grocery,transfer,GBP,completed
TXN-00002069,CUST-000661,2026-03-18,54.33,entertainment,debit,EUR,failed
TXN-00002070,CUST-000354,2025-11-17,27.2,dining,transfer,EUR,pending
TXN-00002071,CUST-000092,2025-01-15,29.02,electronics,credit,EUR,pending
TXN-00002072,CUST-000162,2026-01-10,54.4,entertainment,debit,USD,pending
TXN-00002073,CUST-000374,2026-03-30,14.82,utilities,debit,USD,failed
TXN-00002074,CUST-000713,2025-04-23,36.48,healthcare,credit,EUR,completed
TXN-00002075,CUST-000301,2026-03-07,13.85,entertainment,debit,USD,pending
TXN-00002076,CUST-000320,2026-02-15,127.25,healthcare,transfer,GBP,completed
TXN-00002077,CUST-000296,2025-06-05,102.99,travel,debit,USD,completed
TXN-00002078,CUST-000618,2026-05-01,45.27,grocery,credit,USD,failed
TXN-00002079,CUST-000128,2025-03-04,78.07,electronics,transfer,USD,completed
TXN-00002080,CUST-000547,2026-04-01,72.69,grocery,credit,USD,pending
TXN-00002081,CUST-000526,2024-09-24,78.38,grocery,credit,USD,completed
TXN-00002082,CUST-000050,2025-03-12,25.11,travel,transfer,EUR,failed
TXN-00002083,CUST-000802,2025-06-04,22.16,travel,transfer,USD,failed
TXN-00002084,CUST-000255,2025-01-01,10.21,grocery,debit,EUR,completed
TXN-00002085,CUST-000001,2024-11-04,17.82,dining,transfer,EUR,failed
TXN-00002086,CUST-000555,2025-03-24,29.08,healthcare,credit,GBP,failed
TXN-00002087,CUST-000736,2025-01-04,72.17,electronics,transfer,EUR,completed
TXN-00002088,CUST-000516,2026-07-20,58.1,grocery,debit,USD,failed
TXN-00002089,CUST-000377,2026-02-11,56.29,dining,credit,EUR,pending
TXN-00002090,CUST-000383,2026-03-28,9.26,entertainment,debit,USD,pending
TXN-00002091,CUST-000794,2025-08-19,41.38,entertainment,transfer,GBP,completed
TXN-00002092,CUST-000665,2024-10-26,64.58,travel,debit,USD,pending
TXN-00002093,CUST-000259,2026-01-22,32.01,dining,credit,USD,pending
